id,processor_id,created_at,updated_at,power,application,source
24,1190,2014-11-17 00:08:23.827273,2014-11-17 00:08:23.827273,43.25426284,400.perlbench,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
25,1190,2014-11-17 00:08:23.849013,2014-11-17 00:08:23.849013,41.71242696,401.bzip2,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
26,1190,2014-11-17 00:08:23.869255,2014-11-17 00:08:23.869255,39.41311698,403.gcc,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
27,1190,2014-11-17 00:08:23.888359,2014-11-17 00:08:23.888359,41.78305953,429.mcf,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
28,1190,2014-11-17 00:08:23.915175,2014-11-17 00:08:23.915175,39.59542951,445.gobmk,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
29,1190,2014-11-17 00:08:23.936350,2014-11-17 00:08:23.936350,47.92960808,456.hmmer,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
30,1190,2014-11-17 00:08:23.958419,2014-11-17 00:08:23.958419,41.00923982,458.sjeng,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
31,1190,2014-11-17 00:08:23.978634,2014-11-17 00:08:23.978634,45.47985906,462.libquantum,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
32,1190,2014-11-17 00:08:23.998126,2014-11-17 00:08:23.998126,43.98521155,464.h264ref,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
33,1190,2014-11-17 00:08:24.018519,2014-11-17 00:08:24.018519,41.12698282,471.omnetpp,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
34,1190,2014-11-17 00:08:24.037291,2014-11-17 00:08:24.037291,40.88174547,473.astar,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
35,1190,2014-11-17 00:08:24.059071,2014-11-17 00:08:24.059071,42.99892028,483.xalancbmk,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
36,1190,2014-11-17 00:08:24.080391,2014-11-17 00:08:24.080391,44.91958064,416.gamess,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
37,1190,2014-11-17 00:08:24.106546,2014-11-17 00:08:24.106546,41.82254268,433.milc,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
38,1190,2014-11-17 00:08:24.126829,2014-11-17 00:08:24.126829,38.90581702,434.zeusmp,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
39,1190,2014-11-17 00:08:24.147516,2014-11-17 00:08:24.147516,44.35785136,435.gromacs,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
40,1190,2014-11-17 00:08:24.240925,2014-11-17 00:08:24.240925,38.76632131,436.cactusADM,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
41,1190,2014-11-17 00:08:24.263048,2014-11-17 00:08:24.263048,39.95527242,437.leslie3d,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
42,1190,2014-11-17 00:08:24.283219,2014-11-17 00:08:24.283219,46.52332385,444.namd,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
43,1190,2014-11-17 00:08:24.302353,2014-11-17 00:08:24.302353,44.28797971,447.dealII,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
44,1190,2014-11-17 00:08:24.319280,2014-11-17 00:08:24.319280,40.08848916,450.soplex,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
45,1190,2014-11-17 00:08:24.336984,2014-11-17 00:08:24.336984,42.26028777,453.povray,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
46,1190,2014-11-17 00:08:24.353233,2014-11-17 00:08:24.353233,45.26567806,454.calculix,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
47,1190,2014-11-17 00:08:24.372210,2014-11-17 00:08:24.372210,40.24449084,459.GemsFDTD,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
48,1190,2014-11-17 00:08:24.390012,2014-11-17 00:08:24.390012,42.158324,465.tonto,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
49,1190,2014-11-17 00:08:24.406138,2014-11-17 00:08:24.406138,36.31042693,470.lbm,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
50,1190,2014-11-17 00:08:24.422506,2014-11-17 00:08:24.422506,42.61583831,482.sphinx3,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
51,1190,2014-11-17 00:08:24.439842,2014-11-17 00:08:24.439842,42.39393821,blackscholes,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
52,1190,2014-11-17 00:08:24.457188,2014-11-17 00:08:24.457188,43.42864881,bodytrack,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
53,1190,2014-11-17 00:08:24.473235,2014-11-17 00:08:24.473235,43.68762925,canneal,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
54,1190,2014-11-17 00:08:24.489342,2014-11-17 00:08:24.489342,48.19268168,facesim,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
55,1190,2014-11-17 00:08:24.505528,2014-11-17 00:08:24.505528,48.09493159,ferret,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
56,1190,2014-11-17 00:08:24.525544,2014-11-17 00:08:24.525544,48.25334589,fluidanimate,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
57,1190,2014-11-17 00:08:24.546265,2014-11-17 00:08:24.546265,34.45016794,raytrace,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
58,1190,2014-11-17 00:08:24.568770,2014-11-17 00:08:24.568770,44.22332019,streamcluster,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
59,1190,2014-11-17 00:08:24.587761,2014-11-17 00:08:24.587761,48.37097743,swaptions,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
60,1190,2014-11-17 00:08:24.607427,2014-11-17 00:08:24.607427,39.19097138,vips,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
61,1190,2014-11-17 00:08:24.627894,2014-11-17 00:08:24.627894,38.34907025,x264,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
62,1073,2014-11-17 00:08:24.646915,2014-11-17 00:08:24.646915,25.2401980800354,avrora,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
63,1073,2014-11-17 00:08:24.666837,2014-11-17 00:08:24.666837,26.0442295941856,batik,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
64,1073,2014-11-17 00:08:24.684970,2014-11-17 00:08:24.684970,29.8165205542092,h2,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
65,1073,2014-11-17 00:08:24.703257,2014-11-17 00:08:24.703257,25.0597516269338,jython,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
66,1073,2014-11-17 00:08:24.720842,2014-11-17 00:08:24.720842,25.7943976334347,pmd,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
67,1073,2014-11-17 00:08:24.740291,2014-11-17 00:08:24.740291,24.2647856687228,tradebeans,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
68,1073,2014-11-17 00:08:24.760049,2014-11-17 00:08:24.760049,27.503543098664,pjbb2005,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
69,1073,2014-11-17 00:08:24.777632,2014-11-17 00:08:24.777632,23.373259803503,_227_mtrt,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
70,1073,2014-11-17 00:08:24.872542,2014-11-17 00:08:24.872542,21.4171912265053,fop,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
71,1073,2014-11-17 00:08:24.895200,2014-11-17 00:08:24.895200,27.8203716502336,luindex,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
72,1073,2014-11-17 00:08:24.913278,2014-11-17 00:08:24.913278,31.3665016322496,antlr,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
73,1073,2014-11-17 00:08:24.931750,2014-11-17 00:08:24.931750,27.4163673402738,bloat,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
74,1073,2014-11-17 00:08:24.952047,2014-11-17 00:08:24.952047,25.3101412083156,_201_compress,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
75,1073,2014-11-17 00:08:24.971824,2014-11-17 00:08:24.971824,26.639811365334,_202_jess,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
76,1073,2014-11-17 00:08:24.989208,2014-11-17 00:08:24.989208,25.4660347383494,_209_db,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
77,1073,2014-11-17 00:08:25.007874,2014-11-17 00:08:25.007874,24.8803003964934,_213_javac,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
78,1073,2014-11-17 00:08:25.025546,2014-11-17 00:08:25.025546,29.6309656903637,_222_mpegaudio,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
79,1073,2014-11-17 00:08:25.047953,2014-11-17 00:08:25.047953,25.1894884326985,_228_jack,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
80,1073,2014-11-17 00:08:25.077497,2014-11-17 00:08:25.077497,22.8139008201813,eclipse,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
81,1073,2014-11-17 00:08:25.097858,2014-11-17 00:08:25.097858,28.1140990476407,lusearch,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
82,1073,2014-11-17 00:08:25.127388,2014-11-17 00:08:25.127388,28.8544252247509,sunflow,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
83,1073,2014-11-17 00:08:25.147542,2014-11-17 00:08:25.147542,32.2882057905407,tomcat,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
84,1073,2014-11-17 00:08:25.166841,2014-11-17 00:08:25.166841,30.1937927741933,xalan,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
85,1073,2014-11-17 00:08:25.187977,2014-11-17 00:08:25.187977,23.55801897,400.perlbench,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
86,1073,2014-11-17 00:08:25.209382,2014-11-17 00:08:25.209382,23.53302358,401.bzip2,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
87,1073,2014-11-17 00:08:25.228544,2014-11-17 00:08:25.228544,23.65743833,403.gcc,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
88,1073,2014-11-17 00:08:25.249998,2014-11-17 00:08:25.249998,24.64369845,429.mcf,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
89,1073,2014-11-17 00:08:25.269039,2014-11-17 00:08:25.269039,22.70205512,445.gobmk,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
90,1073,2014-11-17 00:08:25.286265,2014-11-17 00:08:25.286265,23.85953049,456.hmmer,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
91,1073,2014-11-17 00:08:25.306981,2014-11-17 00:08:25.306981,22.50744246,458.sjeng,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
92,1073,2014-11-17 00:08:25.327211,2014-11-17 00:08:25.327211,25.99838637,462.libquantum,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
93,1073,2014-11-17 00:08:25.347071,2014-11-17 00:08:25.347071,22.6815794,464.h264ref,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
94,1073,2014-11-17 00:08:25.366108,2014-11-17 00:08:25.366108,23.21817311,471.omnetpp,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
95,1073,2014-11-17 00:08:25.394674,2014-11-17 00:08:25.394674,23.84651127,473.astar,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
96,1073,2014-11-17 00:08:25.415462,2014-11-17 00:08:25.415462,24.25057815,483.xalancbmk,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
97,1073,2014-11-17 00:08:25.434425,2014-11-17 00:08:25.434425,23.20271928,416.gamess,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
98,1073,2014-11-17 00:08:25.454134,2014-11-17 00:08:25.454134,26.46575811,433.milc,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
99,1073,2014-11-17 00:08:25.475016,2014-11-17 00:08:25.475016,24.17815977,434.zeusmp,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
100,1073,2014-11-17 00:08:25.493253,2014-11-17 00:08:25.493253,24.30148087,435.gromacs,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
101,1073,2014-11-17 00:08:25.514114,2014-11-17 00:08:25.514114,25.27277256,436.cactusADM,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
102,1073,2014-11-17 00:08:25.534930,2014-11-17 00:08:25.534930,26.353879,437.leslie3d,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
103,1073,2014-11-17 00:08:25.554425,2014-11-17 00:08:25.554425,24.36340806,444.namd,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
104,1073,2014-11-17 00:08:25.574007,2014-11-17 00:08:25.574007,23.77988601,447.dealII,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
105,1073,2014-11-17 00:08:25.594068,2014-11-17 00:08:25.594068,24.09629238,450.soplex,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
106,1073,2014-11-17 00:08:25.690022,2014-11-17 00:08:25.690022,23.0319405,453.povray,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
107,1073,2014-11-17 00:08:25.712408,2014-11-17 00:08:25.712408,25.97905407,454.calculix,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
108,1073,2014-11-17 00:08:25.733049,2014-11-17 00:08:25.733049,25.84418082,459.GemsFDTD,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
109,1073,2014-11-17 00:08:25.752336,2014-11-17 00:08:25.752336,23.2973032,465.tonto,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
110,1073,2014-11-17 00:08:25.773502,2014-11-17 00:08:25.773502,25.1932372,470.lbm,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
111,1073,2014-11-17 00:08:25.792425,2014-11-17 00:08:25.792425,25.54998457,482.sphinx3,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
112,1073,2014-11-17 00:08:25.816702,2014-11-17 00:08:25.816702,25.18150613,blackscholes,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
113,1073,2014-11-17 00:08:25.835884,2014-11-17 00:08:25.835884,24.10579064,bodytrack,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
114,1073,2014-11-17 00:08:25.856826,2014-11-17 00:08:25.856826,21.35700655,canneal,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
115,1073,2014-11-17 00:08:25.873870,2014-11-17 00:08:25.873870,28.87412026,facesim,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
116,1073,2014-11-17 00:08:25.918238,2014-11-17 00:08:25.918238,31.73716611,ferret,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
117,1073,2014-11-17 00:08:25.939160,2014-11-17 00:08:25.939160,30.22525934,fluidanimate,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
118,1073,2014-11-17 00:08:25.957695,2014-11-17 00:08:25.957695,25.52308244,raytrace,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
119,1073,2014-11-17 00:08:25.976539,2014-11-17 00:08:25.976539,27.57517497,streamcluster,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
120,1073,2014-11-17 00:08:25.995629,2014-11-17 00:08:25.995629,30.74807609,swaptions,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
121,1073,2014-11-17 00:08:26.015937,2014-11-17 00:08:26.015937,22.25780899,vips,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
122,1073,2014-11-17 00:08:26.037887,2014-11-17 00:08:26.037887,24.50492404,x264,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
123,1105,2014-11-17 00:08:26.054669,2014-11-17 00:08:26.054669,47.354462419624,avrora,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
124,1105,2014-11-17 00:08:26.075497,2014-11-17 00:08:26.075497,52.5933141174139,batik,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
125,1105,2014-11-17 00:08:26.095451,2014-11-17 00:08:26.095451,54.5234384574069,h2,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
126,1105,2014-11-17 00:08:26.116510,2014-11-17 00:08:26.116510,56.1301549914338,jython,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
127,1105,2014-11-17 00:08:26.140177,2014-11-17 00:08:26.140177,58.9906210037209,pmd,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
128,1105,2014-11-17 00:08:26.160386,2014-11-17 00:08:26.160386,65.1105840821101,tradebeans,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
129,1105,2014-11-17 00:08:26.179715,2014-11-17 00:08:26.179715,57.636700438687,pjbb2005,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
130,1105,2014-11-17 00:08:26.198301,2014-11-17 00:08:26.198301,57.8214505727465,_227_mtrt,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
131,1105,2014-11-17 00:08:26.219281,2014-11-17 00:08:26.219281,61.3083087318418,fop,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
132,1105,2014-11-17 00:08:26.242921,2014-11-17 00:08:26.242921,56.1197302185437,luindex,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
133,1105,2014-11-17 00:08:26.262330,2014-11-17 00:08:26.262330,63.9413218060863,antlr,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
134,1105,2014-11-17 00:08:26.281815,2014-11-17 00:08:26.281815,55.427990176038,bloat,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
135,1105,2014-11-17 00:08:26.303227,2014-11-17 00:08:26.303227,49.1982467952928,_201_compress,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
136,1105,2014-11-17 00:08:26.323429,2014-11-17 00:08:26.323429,51.4589824548136,_202_jess,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
137,1105,2014-11-17 00:08:26.342033,2014-11-17 00:08:26.342033,52.2105297848752,_209_db,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
138,1105,2014-11-17 00:08:26.363334,2014-11-17 00:08:26.363334,56.6491953385877,_213_javac,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
139,1105,2014-11-17 00:08:26.382518,2014-11-17 00:08:26.382518,46.8000519155802,_222_mpegaudio,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
140,1105,2014-11-17 00:08:26.403628,2014-11-17 00:08:26.403628,52.2456205349508,_228_jack,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
141,1105,2014-11-17 00:08:26.423349,2014-11-17 00:08:26.423349,50.6268807599266,eclipse,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
142,1105,2014-11-17 00:08:26.442355,2014-11-17 00:08:26.442355,67.0892765966114,lusearch,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
143,1105,2014-11-17 00:08:26.541850,2014-11-17 00:08:26.541850,74.1975601663128,sunflow,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
144,1105,2014-11-17 00:08:26.563322,2014-11-17 00:08:26.563322,59.9818638512174,tomcat,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
145,1105,2014-11-17 00:08:26.583285,2014-11-17 00:08:26.583285,71.1955876141202,xalan,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
146,1105,2014-11-17 00:08:26.602987,2014-11-17 00:08:26.602987,47.05970636,400.perlbench,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
147,1105,2014-11-17 00:08:26.621708,2014-11-17 00:08:26.621708,47.64134706,401.bzip2,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
148,1105,2014-11-17 00:08:26.643219,2014-11-17 00:08:26.643219,49.83754737,403.gcc,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
149,1105,2014-11-17 00:08:26.663208,2014-11-17 00:08:26.663208,54.35244891,429.mcf,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
150,1105,2014-11-17 00:08:26.682931,2014-11-17 00:08:26.682931,46.05635712,445.gobmk,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
151,1105,2014-11-17 00:08:26.702056,2014-11-17 00:08:26.702056,46.981538,456.hmmer,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
152,1105,2014-11-17 00:08:26.723532,2014-11-17 00:08:26.723532,46.68804342,458.sjeng,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
153,1105,2014-11-17 00:08:26.744793,2014-11-17 00:08:26.744793,55.17690617,462.libquantum,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
154,1105,2014-11-17 00:08:26.763394,2014-11-17 00:08:26.763394,46.44991777,464.h264ref,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
155,1105,2014-11-17 00:08:26.784200,2014-11-17 00:08:26.784200,53.28647417,471.omnetpp,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
156,1105,2014-11-17 00:08:26.803452,2014-11-17 00:08:26.803452,50.32940281,473.astar,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
157,1105,2014-11-17 00:08:26.824886,2014-11-17 00:08:26.824886,51.12023638,483.xalancbmk,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
158,1105,2014-11-17 00:08:26.845760,2014-11-17 00:08:26.845760,46.56018284,416.gamess,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
159,1105,2014-11-17 00:08:26.864436,2014-11-17 00:08:26.864436,57.37686963,433.milc,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
160,1105,2014-11-17 00:08:26.883813,2014-11-17 00:08:26.883813,51.75971803,434.zeusmp,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
161,1105,2014-11-17 00:08:26.903495,2014-11-17 00:08:26.903495,48.33387944,435.gromacs,"Looking Back on the Language and Hardware Revolution: Measured Power, Performance, and Scaling"
